Mc,eta,DL,z,m1,m2,M_tot,q,full_faith,snr,inspiral_t,eta_full_bias,eta_stat_err,eta_max_lam,eta_min_faith,eta_max_lam_index_first,full_inner_prod,eta_min_inner_prod
26.34384297427712,0.1452053685379108,1000.0,0.19781979248496245,69.0667674640986,14.780618009848753,83.84738547394736,4.6727929385684295,0.8843638589777651,578.7766260325993,37.186890675752,0.004061367625510837,3.2855928985110615e-05,0.009330806239976673,0.9999520396615059,1,0.6805062094145841,0.9999116025986482
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
31.322057450355103,0.19376169635742552,1000.0,0.19781979248496245,61.807778659483255,22.039606814464108,83.84738547394737,2.804395703598495,0.9370703782849882,693.0215397147552,28.10665141332148,0.009346935828875462,5.24123951875946e-05,0.05773436360985566,0.9975833156776689,1,0.6750475068164706,0.9976117945015875
12.56170799608214,0.042260238912501906,1000.0,0.19781979248496245,80.14005445639984,3.7073310175475074,83.84738547394734,21.616643908267598,0.7520046883619766,296.70290977280337,125.47643234018705,0.00017950538059445487,5.241153986671321e-06,0.0026242892549934393,0.9999838865851967,1,0.7466902349500689,0.9999809540128579
21.170397503973145,0.10086313886857927,1000.0,0.19781979248496245,74.30407892811115,9.543306545836177,83.84738547394733,7.785988909738064,0.8447133688455619,474.4671997960582,53.11910630351902,0.0018127493934890291,1.9655245750186765e-05,0.00580106045840655,0.9999771017370472,1,0.713325281961423,0.9999377910020957
16.480133746461554,0.06644342505714412,1000.0,0.19781979248496245,77.84684984907614,6.000535624871216,83.84738547394736,12.973316836319405,0.7857194181385878,376.24231745761676,80.148608465283,0.00047317697633464037,1.0347033386449935e-05,0.003499052339991252,0.9999844579043838,1,0.7152251419850012,0.9999622139478105
26.34384297427712,0.1452053685379108,1000.0,0.19781979248496245,69.0667674640986,14.780618009848753,83.84738547394736,4.6727929385684295,0.8843638589777651,578.7766260325993,37.186890675752,0.004061367625510837,3.2855928985110615e-05,0.009330806239976673,0.9999520396615059,1,0.6805062094145841,0.9999116025986482
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
35.05842876522646,0.23379660761286924,1000.0,0.19781979248496245,52.59683994890742,31.250545525039932,83.84738547394736,1.6830694973552853,0.977599200309685,774.980246765108,23.4578417963955,0.01531939831207912,7.509569936838838e-05,0.0029158769499927103,0.999993695136782,1,0.6987296594724745,0.9999931035651068
36.496141358580054,0.24999368702810537,1000.0,0.19781979248496245,42.1343645597722,41.71302091417516,83.84738547394736,1.0101010101009935,0.9901753629804464,807.175120824534,22.000349794061886,-0.00022418131516981424,7.988178213125889e-06,0.04709141274238227,0.9982157245688528,1,0.7214225162374505,0.9982393550737878
16.480133746461554,0.06644342505714412,1000.0,0.19781979248496245,77.84684984907614,6.000535624871216,83.84738547394736,12.973316836319405,0.7857194181385878,376.24231745761676,80.148608465283,0.00047317697633464037,1.0347033386449935e-05,0.003499052339991252,0.9999844579043838,1,0.7152251419850012,0.9999622139478105
26.34384297427712,0.1452053685379108,1000.0,0.19781979248496245,69.0667674640986,14.780618009848753,83.84738547394736,4.6727929385684295,0.8843638589777651,578.7766260325993,37.186890675752,0.004061367625510837,3.2855928985110615e-05,0.009330806239976673,0.9999520396615059,1,0.6805062094145841,0.9999116025986482
16.480133746461554,0.06644342505714412,1000.0,0.19781979248496245,77.84684984907614,6.000535624871216,83.84738547394736,12.973316836319405,0.7857194181385878,376.24231745761676,80.148608465283,0.00047317697633464037,1.0347033386449935e-05,0.003499052339991252,0.9999844579043838,1,0.7152251419850012,0.9999622139478105
31.322057450355103,0.19376169635742552,1000.0,0.19781979248496245,61.807778659483255,22.039606814464108,83.84738547394737,2.804395703598495,0.9370703782849882,693.0215397147552,28.10665141332148,0.009346935828875462,5.24123951875946e-05,0.05773436360985566,0.9975833156776689,1,0.6750475068164706,0.9976117945015875
35.05842876522646,0.23379660761286924,1000.0,0.19781979248496245,52.59683994890742,31.250545525039932,83.84738547394736,1.6830694973552853,0.977599200309685,774.980246765108,23.4578417963955,0.01531939831207912,7.509569936838838e-05,0.0029158769499927103,0.999993695136782,1,0.6987296594724745,0.9999931035651068
12.56170799608214,0.042260238912501906,1000.0,0.19781979248496245,80.14005445639984,3.7073310175475074,83.84738547394734,21.616643908267598,0.7520046883619766,296.70290977280337,125.47643234018705,0.00017950538059445487,5.241153986671321e-06,0.0026242892549934393,0.9999838865851967,1,0.7466902349500689,0.9999809540128579
35.05842876522646,0.23379660761286924,1000.0,0.19781979248496245,52.59683994890742,31.250545525039932,83.84738547394736,1.6830694973552853,0.977599200309685,774.980246765108,23.4578417963955,0.01531939831207912,7.509569936838838e-05,0.0029158769499927103,0.999993695136782,1,0.6987296594724745,0.9999931035651068
35.05842876522646,0.23379660761286924,1000.0,0.19781979248496245,52.59683994890742,31.250545525039932,83.84738547394736,1.6830694973552853,0.977599200309685,774.980246765108,23.4578417963955,0.01531939831207912,7.509569936838838e-05,0.0029158769499927103,0.999993695136782,1,0.6987296594724745,0.9999931035651068
31.322057450355103,0.19376169635742552,1000.0,0.19781979248496245,61.807778659483255,22.039606814464108,83.84738547394737,2.804395703598495,0.9370703782849882,693.0215397147552,28.10665141332148,0.009346935828875462,5.24123951875946e-05,0.05773436360985566,0.9975833156776689,1,0.6750475068164706,0.9976117945015875
16.480133746461554,0.06644342505714412,1000.0,0.19781979248496245,77.84684984907614,6.000535624871216,83.84738547394736,12.973316836319405,0.7857194181385878,376.24231745761676,80.148608465283,0.00047317697633464037,1.0347033386449935e-05,0.003499052339991252,0.9999844579043838,1,0.7152251419850012,0.9999622139478105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
36.496141358580054,0.24999368702810537,1000.0,0.19781979248496245,42.1343645597722,41.71302091417516,83.84738547394736,1.0101010101009935,0.9901753629804464,807.175120824534,22.000349794061886,-0.00022418131516981424,7.988178213125889e-06,0.04709141274238227,0.9982157245688528,1,0.7214225162374505,0.9982393550737878
12.56170799608214,0.042260238912501906,1000.0,0.19781979248496245,80.14005445639984,3.7073310175475074,83.84738547394734,21.616643908267598,0.7520046883619766,296.70290977280337,125.47643234018705,0.00017950538059445487,5.241153986671321e-06,0.0026242892549934393,0.9999838865851967,1,0.7466902349500689,0.9999809540128579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
